FAC_DET_REP,SITE_ADDRESS,Longitude,ID,EPA_REGISTRY_ID,SITE_CITY,SITE_ZIP,Latitude,CDR_SUB_CNT,Public_CDR_SUBMISSIONS_SITE_NAME,County-State
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110004958243,2404 SOUTH ROANE STREET,-84.617206189,535.0,110004958243,HARRIMAN,37748-8671,35.894825173,1.0,BAYOU STEEL CORPORATION TENNESSEE,Roane-TN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,570 SEVENTH AVE.  STE 503,-73.9948,536.0,PENDING,NEW YORK,10018,40.756790001,12.0,BBC GLOBAL LLC,New York-NY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000411037,151 NORTH CAUSEWAY,-86.25833,537.0,110000411037,MUSKEGON,49445-3301,43.309100001,2.0,BC COBB GENERATING PLANT,Muskegon-MI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000444788,299 EXTENSION STREET,-93.79876,538.0,110000444788,VERONA,65769,36.959780001,6.0,BCP INGREDIENTS,Lawrence-MO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000597417,3830 HIGHWAY 30,-91.089610221,539.0,110000597417,SAINT GABRIEL,70776,30.251902886,1.0,BCP INGREDIENTS INC,Iberville-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000330678,679 EAST BUTLER ROAD,-79.86993,540.0,110000330678,BUTLER,16002-9127,40.867040001,3.0,BEAR METALLURGICAL CO,Butler-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000557095,380 BEAVER CREEK ROAD,-108.36973,541.0,110000557095,RIVERTON,82501,42.755150001,3.0,BEAVER CREEK GAS PLANT,Fremont-WY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000392888,757 U S ROUTE 52,-84.24564,542.0,110000392888,NEW RICHMOND,45157,38.958280001,2.0,BECKJORD GENERATING STATION,Clermont-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000390675,510 COLLINS BLVD.,-81.75688,543.0,110000390675,ORRVILLE,44667,40.865180001,5.0,BEKAERT - CONTOURS,Wayne-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000453553,1881 BEKAERT DR.,-94.39655,545.0,110000453553,VAN BUREN,729566807,35.457660001,7.0,BEKAERT CORP,CRAWFORD-AR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000377869,2000 ISAAC SHELBY DR.,-85.27955,544.0,110000377869,SHELBYVILLE,400659129,38.203920001,5.0,BEKAERT CORP,Shelby-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000356739,301 DARLINGTON DRIVE,-85.173637828,546.0,110000356739,ROME,30161-6761,34.219360476,9.0,BEKAERT STEEL,Floyd-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000453027,1 BEKAERT DR.,-94.16986,547.0,110000453027,ROGERS,72756-1948,36.356200001,7.0,BEKAERT STEEL CORPORATION,Benton-AR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038175177,81 CHRISTINE DRIVE,-106.731241837,548.0,110038175177,BELEN,87002-5955,34.59834898,1.0,BELEN,Valencia-NM
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110040428178,P.O. BOX 235,-81.60838,549.0,110040428178,BELPRE,45714-0235,39.291680001,1.0,BELLPRE PLANT,Washington-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000320607,1201 BOWMAN AVENUE,-74.13625,550.0,110000320607,WALL,07719,40.224610001,1.0,BEL-RAY CO INC,Monmouth-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,10500 Toebben Rd.,-84.61511,551.0,PENDING,Independence,41051,38.947220001,2.0,Benda-Lutz Corporation,Boone-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000410458,365 W. 24TH ST.,-86.12427,552.0,110000410458,HOLLAND,494234036,42.775670001,3.0,BENTELER ALUMINIUM SYSTEMS MICHIGAN INC,Ottawa-MI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,24000 HONDA PARKWAY,-83.50967,553.0,PENDING,MARYSVILLE,43040,40.274940001,2.0,"BENTON WATER SUPPLY, INC.",Union-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000597355,30140 EDEN CHURCH ROAD,-90.926150044,554.0,110000597355,DENHAM SPRINGS,70726-7739,30.487416502,5.0,BERCEN INC SOUTHERN DIV,Livingston-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,700 Blair Road,-74.252898384,555.0,,Carteret,07008,40.586562324,87.0,Berje Inc,Middlesex-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,626 W Alabama,-95.38755,556.0,PENDING,Houston,77006,29.738830001,20.0,Berryman chemical,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000618528,935 BETHLEHEM DRIVE,-75.35461,557.0,110000618528,BETHLEHEM,18017-7021,40.626920001,2.0,BETHLEHEM APPARATUS BETHLEHEM PLT,Northampton-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000334932,890 FRONT ST.,-75.34289,558.0,110000334932,HELLERTOWN,180551507,40.581280001,1.0,BETHLEHEM APPARATUS CO INC,Northampton-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,18906 US 24 E,-84.90406,559.0,PENDING,Woodburn,46797,41.134280001,2.0,BF Goodrich Tire Manufacturing,Allen-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038167710,HWY 60/PINTO VALLEY UNIT ROAD,-110.86443,560.0,110038167710,MIAMI,85539-0100,33.401550001,2.0,"BHP COPPER INC., PINTO VALLEY UNIT",Gila-AZ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110008257787,HIGHWAY 60 AND DAVIS CANYON ROAD,-110.74247,561.0,110008257787,MIAMI,85539,33.408150001,2.0,BHP COPPPER INC PINTO VALLEY OPERATION,Gila-AZ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,2320 Indiana Avenue,-111.95245,562.0,PENDING,Salt Lake City,84104,40.751150001,6.0,BHS Marketing LLC,Salt Lake-UT
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000353037,1 COMMERCE DRIVE,-81.59982,563.0,110000353037,GAFFNEY,29340-4506,35.106210001,4.0,BIC CORPORATION,Cherokee-SC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000787863,14421 MYERLAKE CIRCLE,-82.71052,564.0,110000787863,CLEARWATER,33760-2840,27.903060001,5.0,BIC GRAPHIC USA  BIC #1,Pinellas-FL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,1 BIC Way Suite One,-73.12936,565.0,,Shelton,06484,41.302340001,14.0,BIC USA Inc.,Fairfield-CT
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110041235623,9 M NE OF FAIRFIELD,-96.15047,566.0,110041235623,FAIRFIELD,75840,31.732220001,1.0,BIG BROWN STEAM ELECTRIC STATION,Freestone-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000449792,9951 CAJUN 2 ROAD,-91.356373102,567.0,110000449792,NEW ROADS,70760,30.707516956,1.0,BIG CAJUN 2,Pointe Coupee-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110031001467,N10185 370TH ST,-91.976466038,568.0,110031001467,BOYCEVILLE,54725,45.045391133,1.0,BIG RIVER RESOURCES BOYCEVILLE LLC,Dunn-WI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110027236541,3294 VINE RD6,-91.147932503,569.0,110027236541,DYERSVILLE,52040-8714,42.489117618,2.0,BIG RIVER RESOURCES DYERSVILLE LLC,Delaware-IA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038439687,1100 SE 2ND STREET,-90.02811,570.0,110038439687,GALVA,61434-8907,41.164150001,2.0,BIG RIVER RESOURCES GALVA LLC,Henry-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110014396858,15210 103RD ST,-91.21967,571.0,110014396858,WEST BURLINGTON,52655,40.829590001,3.0,BIG RIVER RESOURCES WEST BURLINGTON LLC,Des Moines-IA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000591422,9000 HIGHWAY 2096,-87.54012,572.0,110000591422,ROBARDS,42452,37.675610001,4.0,BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II,Henderson / Webster-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000380891,4982 RIVER ROAD,-86.79808,573.0,110000380891,HAWESVILLE,42348-6827,37.955907357,1.0,BIG RIVERS ELECTRIC CORPORATION,Hancock-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110013289128,15085 MAYO TRAIL ROAD,-82.60089,574.0,110013289128,CATLETTSBURG,41129,38.396820001,1.0,BIG SANDY KY ASPHALT,Boyd-KY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000468921,333 WEST CENTER STREET,-111.92042,575.0,110000468921,NORTH SALT LAKE,84054-2805,40.841900001,16.0,BIG WEST OIL LLC,Davis-UT
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110001122044,158 INDUSTRIAL RD,-76.68663,576.0,110001122044,GLEN ROCK,17327,39.818300001,5.0,BIMAX INC,York-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000757921,477 WEST HIGHWAY 26,-112.391139354,577.0,110000757921,BLACKFOOT,83221-5521,43.20998643,1.0,"BINGHAM COOPERATIVE, INC.",Bingham-ID
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,19 Wilson Way North,-74.58844,578.0,PENDING,West Windsor,08550,40.302790001,10.0,Bio AccuTech Inc,Mercer-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000580087,511 OAK AVENUE,-94.892777658,579.0,110000580087,BIRD ISLAND,55310-1133,44.769594144,1.0,BIRD ISLAND SOIL SERVICE CENTER INC.,Renville-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000573692,621 BIRON DR,-89.790876864,580.0,110000573692,BIRON,54494,44.422497955,2.0,BIRON MILL,Wood-WI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038167505,428 HWY 77 S,-97.654330008,581.0,110038167505,BISHOP,78343,27.784059909,4.0,BISHOP,Nueces-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110031352649,5738 COUNTY ROAD 4,-97.802834809,582.0,110031352649,BISHOP,78343,27.567968281,3.0,BISHOP FACILITY,Nueces-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110001754726,3380 L AVENUE,-92.552476877,583.0,110001754726,TAMA,52339,41.963481348,1.0,BITUMINOUS MATERIALS & SUPPLY LP,Tama-IA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110001431120,4308 EAST 60TH AVENUE,-104.938642026,584.0,110001431120,COMMERCE CITY,80022-3114,39.803654815,1.0,BKEP MATERIALS LLC,Adams-CO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110039571291,510 WEST  D  ST,-104.616665034,585.0,110039571291,PUEBLO,81003-3450,38.266713155,1.0,BKEP MATERIALS LLC,Pueblo-CO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000432522,401 CENTER RD.,-87.84838,586.0,110000432522,FRANKFORT,60423,41.491310001,4.0,BLACHFORD CORP,Will-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000729196,17962 COUNTY ROAD 233,-109.96818,587.0,110000729196,GRANGER,82934,41.592060001,8.0,BLACKS FORK GAS PLANT,Sweetwater-WY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,380 Stevens Avenue,-97.274721429,588.0,,Blackwell,74631,36.785873674,1.0,Blackwell Zinc Company Inc.,Kay-OK
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000755013,1501 FM 1601,-102.4486,589.0,110000755013,CRANE,797316512,31.397360001,9.0,BLOCK 31 PLANT,Crane-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110028279413,2841 3RD STREET SW,-101.219187101,590.0,110028279413,UNDERWOOD,58576-9659,47.371539206,2.0,BLUE FLINT ETHANOL,McLean-ND
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000559690,3350 WEST 131ST STREET,-87.70592,591.0,110000559690,BLUE ISLAND,60406-2365,41.654980001,13.0,BLUE ISLAND PHENOL LLC,Cook-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110033404368,3443 E COMMERCE ST,-98.432373484,592.0,110033404368,SAN ANTONIO,782201322,29.421662793,17.0,BLUE LINE CORP,Bexar-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110035840800,109 ROBERTS ST,-82.5668,593.0,110035840800,ASHEVILLE,28801,35.587180001,2.0,BLUE RIDGE BIOFUELS,Buncombe-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009846480,175 MAIN STREET,-82.842440321,594.0,110009846480,CANTON,28716-4401,35.530507259,10.0,BLUE RIDGE PAPER PRODUCTS INC (DBA EVERGREEN PACKAGING),Haywood-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,Two Tower Center Boulevard Suite 1601,-74.40699,595.0,PENDING,East Brunswick,08816,40.428620001,6.0,Bluestar Silicones USA Corp.,Middlesex-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000536661,7700 14TH AVE. SOUTH,-122.31485,596.0,110000536661,SEATTLE,98108-3553,47.534800001,1.0,BOC GROUP INC AIRCO GASES DIV.,King-WA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110011094412,100 CHERRY BLOSSOM WAY,-90.97099,597.0,110011094412,TROY,63379,38.964770001,1.0,BODINE ALUMINUM,Lincoln-MO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110040968539,2100 WALTON ROAD,-90.34677,598.0,110040968539,ST. LOUIS,63114-5808,38.693520001,1.0,BODINE ALUMINUM INC - WALTON ROAD,St. Louis-MO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110017774979,301 JAMES LAWRENCE ROAD,-88.94178,599.0,110017774979,JACKSON,38301-1627,35.596190001,1.0,BODINE ALUMINUM- TENNESSEE,Madison-TN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110006020028,4200 HWY 190 W,-93.390256834,600.0,110006020028,DERIDDER,70634-9201,30.839200001,12.0,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,Beauregard-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110005312713,31831 WEST HIGHWAY 12,-118.91253491,602.0,110005312713,WALLULA,99363-0500,46.09991224,7.0,BOISE WHITE PAPER LLC,Walla Walla-WA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000427501,400 2ND STREET,-93.40509,601.0,110000427501,INTERNATIONAL FALLS,56649-2327,48.603750001,18.0,BOISE WHITE PAPER LLC,Koochiching-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000369280,4585 INDUSTRIAL RD.,-87.901715388,603.0,110000369280,JACKSON,365453499,31.495719927,11.0,BOISE WHITE PAPER MILL,CLARKE-AL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000357300,25 BONNELL STREET,-84.81492,604.0,110000357300,NEWNAN,30263-1603,33.381870001,4.0,BON L MANUFACTURING CO,Coweta-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000404401,508 WILSON ST,-87.462195,605.0,110000404401,KENTLAND,479510106,40.770350001,2.0,BON L MANUFACTURING CO,Newton-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110001994307,54 BON LN,-85.98318,606.0,110001994307,GORDONSVILLE,38563-4600,36.185530001,3.0,BON L MANUFACTURING CO,Smith-TN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110024825858,4275 CORPORATE CENTER DRIVE,-80.63801,607.0,110024825858,MONROE,28110-1314,35.016670001,2.0,"BONAKEMI USA, INC.",Union-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,2810 E US Hwy 50,-100.83593336,608.0,PENDING,Garden City,67846,37.960326912,1.0,"Bonanza BioEnergy, LLC",Finney-KS
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110035822508,959 PLEASANTVILLE DRIVE,-95.2773,609.0,110035822508,HOUSTON,77029-2431,29.769740001,1.0,"BONNIER TECHNOLOGIES INC., C/BA CHEMIORGANICS",Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,63 Water St,-71.163310113,610.0,,Fall River,02721,41.70388383,3.0,Borden & Remington Corp,Bristol-MA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000351155,114 INDUSTRIAL BLVD.,-81.74983,611.0,110000351155,MORGANTON,28655,35.730250001,5.0,BORDEN CHEMICAL INCORPORATED,Burke-NC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043807360,"9440 FM 1559, PO BOX 7777",-101.43374,612.0,110043807360,BORGER,79007,35.655810001,2.0,BORGER CARBON BLACK PLANT,Hutchinson-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110028052336,9455 FM 1559,-101.43374,613.0,110028052336,BORGER,79007,35.655810001,2.0,BORGER PLANT,Hutchinson-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000598568,798 HIGHWAY 69A,-94.76815,614.0,110000598568,QUAPAW,74363,36.916690001,2.0,BORON PRODUCTS LLC,Ottawa-OK
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110005454588,11320 WATERTOWN PLANK RD,-88.05537,615.0,110005454588,WAUWATOSA,53226-3413,43.045570001,11.0,BOSTIK INC,Milwaukee-WI
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110041028492,1210 3RD ST NW,-93.638603523,616.0,110041028492,COHASSET,55721-8706,47.264094961,2.0,BOSWELL ENERGY CENTER,Itasca-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000467469,598 3RD STREET,-104.99867,617.0,110000467469,MEAD,80542,40.238810001,1.0,BOULDER SCIENTIFIC CO MEAD FACILITY,WELD-CO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000356356,317 COVERED BRIDGE RD.,-84.927173872,618.0,110000356356,CARTERSVILLE,30120-5907,34.140359306,4.0,BOWEN STEAM ELECTRIC GENERATING PLANT,BARTOW-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038168657,10 MILES SOUTH OF WAMSUTTER,-108.04729,619.0,110038168657,WAMSUTTER,82336,41.689930001,5.0,BP - WAMSUTTER STABILIZER FACILITY,Sweetwater-WY
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000353705,1306 AMOCO DRIVE,-79.8795,620.0,110000353705,WANDO,29492-7879,32.970020001,2.0,BP AMOCO CHEMICAL CO - COOPER RIVER PLANT,Berkeley-SC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000729490,1400 FINLEY ISLAND ROAD,-87.05203,621.0,110000729490,DECATUR,35601,34.641600001,12.0,BP AMOCO CHEMICALS,Morgan-AL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000490157,4519 GRANDVIEW ROAD,-122.73878,622.0,110000490157,BLAINE,98230-9640,48.892160001,25.0,BP CHERRY POINT REFINERY,Whatcom-WA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110022438744,1500 VALLEY RD,-74.2241,623.0,110022438744,WAYNE,07470,40.964120001,22.0,BP LUBRICANTS USA INC,Passaic-NJ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038166720,200 WESTLAKE PARK BOULEVARD STE. 500,-95.6303,624.0,110038166720,HOUSTON,77079-2663,29.782620001,12.0,BP MARINE AMERICAS,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,150 W. WARRENVILLE ROAD,-88.14575,625.0,PENDING,Naperville,60563,41.810780001,6.0,BP Products North America Inc - BPCEMC,DuPage-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,150 W. WARRENVILLE ROAD,-88.14575,626.0,PENDING,Naperville,60563,41.810780001,6.0,BP Products North America Inc - Cochin Pipeline,DuPage-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,"30 South Wacker Drive Suite 900, 7E 319",-87.637008333,627.0,PENDING,Chicago,60606,41.881560834,15.0,BP Products North America Inc IST-GOA,Cook-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,700 LOUISIANA STREET 32ND  FLOOR,-95.36588,628.0,PENDING,HOUSTON,77002,29.760600001,5.0,BP SOLAR INTERNATIONAL LLC,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,6 Centerpointe Drive,-118.03008,629.0,PENDING,La Palma,90623,33.860030001,4.0,BP West Coast Products LLC-IST-WC,Orange-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,Spine Road,-148.74671,630.0,PENDING,Prudhoe Bay,99734,70.307080001,1.0,BPXA Crude Oil Topping Unit,North Slope Borough-AK
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000495884,3021 SOUTH WILKESON STREET,-122.45913,631.0,110000495884,TACOMA,98409-7857,47.232210001,1.0,BRADKEN - ATLAS,Pierce-WA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110017375124,400 SOUTH 4TH STREET,-95.11776,632.0,110017375124,ATCHISON,66002-2886,39.558630001,1.0,BRADKEN ATCHISON/ST JOSEPH,Atchison-KS
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000450627,275 RODEMACHER ROAD,-92.720520552,633.0,110000450627,LENA,71447-9702,31.399246299,1.0,BRAME ENERGY CENTER,Rapides-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000588221,1100 MILLEDGEVILLE ROAD,-83.294527143,634.0,110000588221,MILLEDGEVILLE,31061-8842,33.194164287,1.0,BRANCH STEAM ELECTRIC GENERATING PLANT,PUTNAM-GA
